Account_No,Month_ID,Product_Category, Marketing Spend 
38787160,135,Services,"32,046"
18080129,131,Services,"31,965"
26565108,138,Services,"31,930"
49797521,134,Services,"31,642"
93939111,131,Services,"31,576"
45555157,122,Services,"31,561"
83030594,138,Services,"31,497"
84343952,128,Services,"31,356"
2020106,125,Services,"31,351"
54949520,133,Online Products,"31,348"
3333165,128,Services,"31,257"
29393604,131,Services,"31,210"
74848132,121,Services,"31,077"
54949520,137,Online Products,"31,008"
14040147,136,Services,"30,939"
83030594,123,Services,"30,933"
67676520,125,Online Products,"30,838"
68484104,132,Services,"30,637"
90404604,125,Services,"30,587"
95353119,128,Services,"30,516"
9797210,133,Services,"30,507"
54949520,135,Online Products,"30,450"
4545136,134,Services,"30,417"
97878594,120,Services,"30,357"
32121521,137,Services,"30,349"
18080129,138,Services,"30,326"
18888143,126,Services,"30,325"
54747520,120,Services,"30,248"
41313520,132,Services,"30,222"
66666157,138,Services,"30,200"
12727521,128,Services,"30,174"
93939111,128,Services,"30,169"
63232104,129,Services,"30,122"
84343952,130,Services,"30,119"
82828155,127,Services,"30,118"
30606604,126,Online Products,"30,116"
68484104,134,Services,"30,049"
95353119,137,Services,"30,030"
8686522,136,Online Products,"29,994"
95353119,133,Services,"29,810"
84343952,124,Services,"29,775"
54949520,138,Online Products,"29,710"
79797604,132,Services,"29,534"
63333112,129,Services,"29,512"
25757967,130,Services,"29,503"
30606604,132,Online Products,"29,492"
82424132,133,Services,"29,473"
83030594,120,Services,"29,375"
54747520,137,Services,"29,339"
99696211,124,Online Products,"29,338"
67676520,132,Online Products,"29,284"
14040147,135,Services,"29,265"
84646844,138,Services,"29,260"
79292522,125,Online Products,"29,167"
43838604,123,Services,"29,097"
99292603,131,Services,"29,069"
34343132,125,Services,"29,023"
71414953,127,Services,"29,017"
71414953,121,Services,"28,939"
66363165,133,Services,"28,937"
43838604,125,Services,"28,926"
32121521,133,Services,"28,918"
28686156,133,Services,"28,889"
82828155,121,Services,"28,863"
2020106,122,Services,"28,809"
12929521,130,Services,"28,766"
8686522,138,Online Products,"28,658"
80707184,131,Services,"28,597"
30707619,134,Services,"28,534"
4545136,129,Services,"28,521"
19999112,124,Services,"28,505"
37878111,137,Services,"28,486"
61414132,137,Services,"28,486"
79292522,126,Online Products,"28,482"
95353119,125,Services,"28,478"
37878111,130,Services,"28,470"
41313520,134,Services,"28,453"
3333165,124,Services,"28,296"
27171133,138,Services,"28,290"
66666157,134,Services,"28,198"
30606604,130,Online Products,"28,164"
10808940,138,Services,"28,142"
98080522,132,Services,"28,123"
28282143,137,Online Products,"28,115"
71414953,133,Services,"28,072"
82828155,132,Services,"28,022"
78787111,134,Services,"27,891"
79292522,129,Online Products,"27,860"
9797210,136,Services,"27,843"
69393112,130,Services,"27,816"
98181961,129,Services,"27,797"
55252101,125,Online Products,"27,771"
68989111,135,Services,"27,765"
32121521,132,Services,"27,698"
42121111,132,Services,"27,665"
68181520,124,Services,"27,633"
93939111,127,Services,"27,584"
31010882,126,Services,"27,563"
68484104,128,Services,"27,538"
4545136,128,Services,"27,533"
82424132,131,Services,"27,486"
2020106,123,Services,"27,481"
68181520,120,Services,"27,261"
18080129,130,Services,"27,143"
34343132,136,Services,"27,124"
71414953,123,Services,"27,101"
8686522,137,Online Products,"27,084"
99292603,120,Services,"27,051"
31515815,125,Services,"26,945"
69797108,132,Services,"26,939"
30606604,134,Online Products,"26,939"
31010882,123,Services,"26,935"
28282143,138,Online Products,"26,824"
95353119,127,Services,"26,747"
65757124,131,Services,"26,714"
32828134,120,Services,"26,708"
78787111,129,Services,"26,619"
30303520,134,Services,"26,599"
34343132,138,Services,"26,503"
12929521,129,Services,"26,462"
19999112,123,Services,"26,443"
31515815,127,Services,"26,374"
63333112,122,Services,"26,344"
55252101,124,Online Products,"26,290"
93939111,137,Services,"26,215"
30707619,130,Services,"26,211"
98181961,131,Services,"26,175"
93939111,136,Services,"26,114"
8686141,125,Services,"26,050"
37878111,131,Services,"26,039"
24848112,134,Services,"26,022"
31010882,132,Services,"26,011"
99292603,128,Services,"26,001"
54747520,131,Services,"25,943"
41515165,125,Services,"25,902"
79292522,124,Online Products,"25,792"
58888977,134,Services,"25,786"
32121521,129,Services,"25,659"
54747520,126,Services,"25,656"
78787111,125,Services,"25,630"
75858109,138,Services,"25,624"
84646844,133,Services,"25,617"
79292522,127,Online Products,"25,593"
8686522,135,Online Products,"25,591"
38787160,129,Services,"25,484"
91111603,136,Services,"25,460"
69797108,134,Services,"25,443"
25555521,129,Services,"25,415"
66363165,120,Services,"25,370"
68181520,128,Services,"25,340"
14040147,130,Services,"25,336"
43838604,127,Services,"25,336"
31010882,133,Services,"25,325"
41313520,121,Services,"25,257"
78787111,128,Services,"25,204"
98585975,136,Services,"25,103"
71414953,120,Services,"25,093"
41313520,130,Services,"24,998"
95353119,131,Services,"24,984"
90404604,130,Services,"24,981"
31010882,134,Services,"24,925"
63333112,124,Services,"24,887"
2020106,120,Services,"24,856"
98181961,136,Services,"24,827"
12929521,128,Services,"24,787"
14040147,126,Services,"24,777"
13737882,138,Services,"24,774"
49797521,136,Services,"24,500"
42121111,130,Services,"24,474"
68181520,134,Services,"24,401"
34343132,137,Services,"24,377"
68484165,130,Services,"24,334"
25555521,123,Services,"24,315"
41313520,129,Services,"24,238"
78787111,131,Services,"24,236"
92828118,138,Services,"24,218"
91111110,126,Services,"24,211"
12929521,125,Services,"24,161"
30303520,129,Services,"24,132"
66363165,130,Services,"24,115"
31010882,135,Services,"24,064"
30707619,137,Services,"24,045"
68181520,129,Services,"23,921"
80404108,137,Services,"23,909"
32121521,134,Services,"23,886"
25757967,121,Services,"23,877"
25555521,135,Services,"23,851"
28686156,137,Services,"23,810"
28686156,135,Services,"23,796"
19999112,132,Services,"23,784"
18080129,125,Services,"23,781"
34343132,133,Services,"23,772"
54949520,134,Online Products,"23,705"
68484104,133,Services,"23,694"
8686522,129,Online Products,"23,681"
82424132,136,Services,"23,667"
8686522,133,Online Products,"23,664"
43838604,129,Services,"23,553"
83030594,132,Services,"23,544"
19292522,122,Services,"23,502"
98181961,130,Services,"23,500"
69393112,132,Services,"23,455"
32828134,130,Services,"23,440"
54949520,131,Online Products,"23,388"
28585106,138,Online Products,"23,366"
98585975,126,Services,"23,352"
18080129,126,Services,"23,348"
54747520,124,Services,"23,312"
8686522,134,Online Products,"23,268"
17878127,134,Services,"23,203"
43838604,128,Services,"23,198"
13737882,135,Services,"23,195"
31515815,126,Services,"23,173"
43838604,138,Services,"23,141"
84343952,133,Online Products,"23,107"
29393604,137,Services,"23,079"
14040147,137,Services,"23,046"
94949603,135,Services,"23,017"
83030594,128,Services,"22,944"
29393604,132,Services,"22,854"
28585106,137,Online Products,"22,847"
84343952,125,Services,"22,843"
45555157,121,Services,"22,821"
68181520,132,Services,"22,812"
30606604,129,Online Products,"22,806"
8686522,130,Online Products,"22,733"
9797210,131,Services,"22,720"
82828155,122,Services,"22,695"
4545136,133,Services,"22,694"
29393604,136,Services,"22,681"
93939111,129,Services,"22,627"
19999112,134,Services,"22,620"
38787160,128,Services,"22,598"
31010882,138,Services,"22,582"
14040147,124,Services,"22,567"
14040147,132,Services,"22,550"
3333165,120,Services,"22,519"
68181520,138,Services,"22,516"
67676520,122,Online Products,"22,509"
79797604,134,Services,"22,485"
96464132,134,Services,"22,484"
13737882,134,Services,"22,482"
34343132,135,Services,"22,473"
8686141,124,Services,"22,471"
70202603,124,Services,"22,459"
34343132,132,Services,"22,449"
27575845,138,Online Products,"22,448"
42121111,137,Services,"22,409"
9797210,127,Services,"22,307"
42525961,135,Services,"22,306"
93939111,126,Services,"22,289"
69393112,129,Services,"22,279"
37878111,126,Services,"22,207"
25555521,130,Services,"22,198"
79797604,126,Services,"22,169"
80404108,126,Services,"22,081"
68181132,134,Services,"21,971"
93939111,133,Services,"21,900"
93939111,125,Services,"21,846"
31010882,124,Services,"21,822"
65757124,126,Services,"21,788"
80404108,135,Services,"21,783"
54747520,127,Services,"21,781"
28686156,131,Services,"21,745"
39494140,123,Services,"21,744"
54747520,134,Services,"21,726"
99292603,129,Services,"21,697"
39494140,136,Services,"21,626"
54747520,125,Services,"21,622"
8383524,121,Services,"21,618"
58585974,137,Services,"21,606"
34343132,128,Services,"21,600"
19999112,122,Services,"21,557"
54747520,133,Services,"21,556"
28282143,131,Online Products,"21,550"
13737882,136,Services,"21,503"
41010143,135,Services,"21,494"
68181520,137,Services,"21,458"
74848132,138,Online Products,"21,416"
34343132,123,Services,"21,359"
24848112,120,Services,"21,356"
74848132,137,Online Products,"21,332"
13737882,137,Services,"21,301"
58888977,137,Services,"21,276"
97878594,138,Online Products,"21,211"
8383524,127,Services,"21,180"
80707184,131,Online Products,"21,168"
8484111,137,Services,"21,131"
93939111,132,Services,"21,129"
14040147,127,Services,"21,089"
14040147,133,Services,"21,050"
68484104,127,Services,"21,043"
9797210,132,Services,"21,034"
4545136,131,Services,"21,020"
69393112,138,Online Products,"20,957"
42121111,125,Services,"20,940"
98181961,123,Services,"20,932"
27575845,120,Services,"20,872"
31010882,127,Services,"20,867"
54747520,122,Services,"20,841"
82828155,136,Services,"20,794"
42525961,129,Services,"20,774"
37878111,129,Services,"20,736"
57070815,122,Services,"20,713"
30606604,131,Online Products,"20,705"
26565108,133,Services,"20,687"
78787111,126,Services,"20,649"
30707619,131,Services,"20,636"
84343952,132,Services,"20,529"
43838604,130,Services,"20,467"
25555521,128,Services,"20,460"
95353119,124,Services,"20,284"
35858152,120,Services,"20,278"
49797521,133,Services,"20,273"
98181961,126,Services,"20,266"
68484104,124,Services,"20,242"
84646844,132,Services,"20,235"
94949603,137,Services,"20,208"
30707619,135,Services,"20,106"
69393112,136,Online Products,"20,104"
58888977,126,Services,"20,089"
24848112,132,Services,"20,001"
96464132,128,Services,"20,000"
55252101,122,Online Products,"19,997"
28282143,136,Online Products,"19,985"
25757967,125,Services,"19,955"
86767603,138,Services,"19,950"
14040147,125,Services,"19,945"
31515815,130,Online Products,"19,938"
69797108,138,Services,"19,923"
75858109,133,Services,"19,878"
98080522,137,Services,"19,869"
93939111,138,Services,"19,853"
18080129,121,Services,"19,838"
71414953,137,Services,"19,818"
34343132,131,Services,"19,815"
14040147,129,Services,"19,811"
71414953,132,Services,"19,777"
34343132,127,Services,"19,765"
8686522,131,Online Products,"19,722"
31515815,134,Services,"19,697"
42121111,135,Services,"19,623"
84343952,131,Services,"19,617"
71414953,138,Services,"19,614"
84646844,134,Services,"19,614"
25555521,131,Services,"19,609"
91111603,138,Services,"19,593"
30707619,124,Services,"19,519"
95353119,122,Services,"19,514"
9797210,123,Services,"19,508"
27575845,125,Services,"19,491"
42424520,121,Services,"19,490"
31515815,121,Services,"19,450"
30303520,133,Services,"19,449"
78787111,123,Services,"19,434"
27575845,127,Services,"19,426"
95555108,131,Services,"19,413"
95353119,120,Services,"19,366"
9797210,135,Services,"19,365"
49797521,135,Services,"19,354"
82424132,134,Services,"19,341"
9797210,122,Services,"19,233"
25757967,132,Services,"19,210"
43838604,132,Services,"19,192"
65757124,124,Services,"19,189"
99696211,123,Online Products,"19,188"
83232144,133,Services,"19,179"
82828155,135,Services,"19,139"
84343952,122,Services,"19,112"
12929521,124,Services,"19,092"
31010882,130,Services,"19,072"
57070815,134,Services,"19,056"
25757967,129,Online Products,"19,040"
27575845,126,Services,"18,998"
95555108,134,Services,"18,952"
68181520,121,Services,"18,941"
41515165,128,Services,"18,924"
54949520,123,Online Products,"18,924"
58585974,132,Services,"18,896"
80707184,137,Online Products,"18,890"
42424520,128,Services,"18,888"
29393604,122,Services,"18,861"
8686522,132,Online Products,"18,852"
99191119,135,Services,"18,816"
83232144,137,Services,"18,799"
69797108,136,Services,"18,790"
68181520,136,Services,"18,753"
26565108,132,Services,"18,724"
30606604,128,Online Products,"18,710"
84343952,123,Services,"18,702"
42121111,134,Services,"18,674"
95555108,126,Services,"18,648"
90404604,131,Services,"18,643"
27171133,122,Services,"18,599"
29595212,135,Services,"18,594"
26565108,135,Services,"18,573"
79292522,123,Online Products,"18,570"
10808940,123,Services,"18,534"
24848112,136,Services,"18,522"
74848132,136,Online Products,"18,485"
84646844,136,Services,"18,395"
34343132,124,Services,"18,381"
98585975,137,Services,"18,362"
8686522,128,Online Products,"18,344"
71414953,130,Services,"18,300"
75858109,136,Services,"18,299"
2020106,121,Services,"18,290"
41313520,133,Online Products,"18,282"
29393604,138,Services,"18,268"
42121111,136,Services,"18,259"
29393604,134,Services,"18,246"
43838604,126,Services,"18,233"
30303520,130,Services,"18,230"
98181961,127,Services,"18,210"
32828134,129,Services,"18,110"
31010882,128,Services,"18,101"
68888108,128,Services,"18,077"
80404108,134,Services,"18,062"
42525961,122,Services,"18,032"
54949520,130,Online Products,"17,965"
32121521,128,Services,"17,929"
12727521,127,Services,"17,891"
86767603,131,Services,"17,859"
90404604,136,Services,"17,832"
68181132,130,Services,"17,826"
84343952,127,Services,"17,809"
12929521,123,Services,"17,804"
68181520,122,Services,"17,791"
68181520,123,Services,"17,788"
55252101,123,Online Products,"17,725"
69393112,127,Services,"17,721"
18080129,134,Services,"17,710"
38787160,131,Services,"17,685"
58888977,123,Services,"17,631"
27171133,134,Services,"17,618"
69393112,137,Online Products,"17,618"
75858109,128,Services,"17,578"
65757124,121,Services,"17,578"
91111603,133,Services,"17,571"
68989111,136,Services,"17,565"
29393604,135,Services,"17,459"
63232104,137,Services,"17,435"
31010882,129,Services,"17,414"
63333112,126,Services,"17,407"
