Account_No,Month_ID,Product_Category,Target
83030594,134,Online Products,54687.36
72626521,139,Services,54663.84
18080129,135,Online Products,54616.716
12929521,143,Support,53854.92
99696211,137,Support,53797.044
99696211,136,Support,53797.044
99696211,135,Support,53797.044
37272619,143,Online Products,53725.56
84949133,138,Online Products,53714.64
83030594,133,Online Products,53400.48
28282143,133,Services,53322.36
45555157,134,Online Products,53270.28
41111143,140,Online Products,53211.48
80404108,137,Online Products,53144.448
54747520,132,Online Products,53100.6
54949520,132,Services,53040.12
95353119,141,Services,52948.56
63636160,141,Services,52904.04
4545136,141,Online Products,52902.36
34343132,142,Online Products,52872.96
22626619,137,Online Products,52796.016
12727521,138,Support,52762.08
12929521,142,Services,52528.56
12727521,140,Services,52489.92
41313520,134,Support,52389.12
98080522,132,Services,52252.2
45555157,133,Online Products,52017
30606604,134,Support,51994.32
70404109,137,Services,51924.936
37878111,137,Online Products,51829.26
14040147,142,Online Products,51712.92
55252101,134,Support,51708.72
81010132,140,Support,51379.44
81010132,143,Support,51309.72
41313520,133,Support,51153.48
37272619,142,Online Products,51119.88
25757967,143,Services,51061.08
32121521,132,Online Products,51045.12
12929521,142,Support,51029.16
28686156,142,Online Products,50982.12
30606604,133,Support,50767.92
72626521,138,Services,50706.6
75858109,140,Online Products,50652.84
55252101,133,Support,50488.2
68888108,136,Online Products,50482.656
25757967,137,Services,50461.236
25555521,134,Support,50181.6
12727521,139,Support,50171.52
63333112,139,Services,50144.64
96464132,140,Online Products,50033.76
82525143,137,Online Products,50022.84
82525143,136,Online Products,50022.84
82525143,135,Online Products,50022.84
4545136,138,Online Products,49938
68888108,135,Online Products,49698.684
91111603,137,Online Products,49613.004
9797210,136,Online Products,49497.336
18080129,143,Online Products,49465.08
27575845,141,Services,49351.68
28282143,132,Services,49307.16
95353119,140,Services,49282.8
89393970,137,Services,49241.724
63636160,140,Services,49240.8
67676520,132,Support,49215.6
75858109,141,Online Products,49141.68
68888108,143,Online Products,49035.84
25555521,133,Support,48998.04
96464132,141,Online Products,48936.72
74848132,134,Support,48728.4
81010132,142,Support,48616.68
9797210,135,Online Products,48591.984
50909134,139,Services,48496.56
97878594,143,Support,48382.32
80707184,133,Online Products,48331.92
80707184,134,Online Products,48245.4
25757967,137,Support,48210.708
9797210,143,Online Products,48170.64
84343952,139,Online Products,48168.96
25555521,139,Services,48113.52
28282143,143,Support,47959.8
68484104,132,Online Products,47945.52
25757967,142,Services,47927.04
30303520,134,Online Products,47796
74848132,133,Support,47579.28
86666127,137,Support,47439.588
37878111,136,Online Products,47438.16
68989111,137,Online Products,47268.228
80404108,136,Online Products,47096.868
79797604,139,Online Products,47041.68
34343132,140,Online Products,47025.72
30303520,133,Online Products,47008.92
4545136,139,Online Products,46992.96
22626619,136,Online Products,46876.956
68181520,141,Services,46866.96
83030594,132,Online Products,46759.44
79292522,141,Support,46748.52
70404109,136,Services,46685.604
68484104,139,Services,46557
81010132,143,Services,46538.52
63333112,138,Services,46514.16
80404108,135,Online Products,46385.724
37878111,135,Online Products,46300.044
54747520,141,Services,46208.4
84343952,138,Online Products,46202.52
38686957,143,Support,46196.64
70404109,143,Services,46083.24
22626619,135,Online Products,46020.156
27575845,140,Services,45934.56
34343132,141,Online Products,45894.24
14040147,140,Online Products,45875.76
97878594,142,Support,45843.84
41313520,134,Services,45790.92
8686522,134,Support,45747.24
80404108,143,Online Products,45732.96
22626619,143,Online Products,45619.56
71414953,134,Online Products,45618.72
18080129,142,Online Products,45601.92
45555157,132,Online Products,45558.24
28282143,142,Support,45465
28686156,140,Online Products,45327.24
12727521,138,Services,45268.44
75858109,138,Online Products,45211.32
69393112,137,Online Products,45157.644
69393112,136,Online Products,45157.644
69393112,135,Online Products,45157.644
84343952,134,Services,45059.28
50909134,138,Services,44985.36
14040147,141,Online Products,44908.08
8383524,140,Online Products,44893.8
70404109,135,Services,44850.624
41313520,132,Support,44806.44
71414953,133,Online Products,44744.28
8686522,133,Support,44667.84
25555521,138,Services,44630.04
22525115,134,Support,44508.24
96464132,138,Online Products,44493.12
30606604,132,Support,44468.76
25757967,136,Services,44422.224
87373132,139,Support,44397.36
79797604,138,Online Products,44341.08
89393970,136,Services,44275.14
55252101,132,Support,44224.32
70404109,142,Services,44220.96
28686156,141,Online Products,44119.32
79292522,140,Support,44096.64
12727521,139,Services,44027.76
38686957,142,Support,43772.4
68888108,142,Online Products,43729.56
89393970,143,Services,43702.68
68181520,140,Services,43621.2
91111603,136,Online Products,43616.832
91111603,135,Online Products,43549.716
22525115,133,Support,43458.24
81010132,142,Services,43409.52
41313520,133,Services,43382.64
9797210,142,Online Products,43343.16
68484104,138,Services,43186.08
89393970,137,Support,43097.04
54747520,140,Services,43008.84
25555521,132,Support,42918.96
75858109,139,Online Products,42848.4
25757967,136,Support,42811.44
84343952,133,Services,42689.64
58888977,137,Online Products,42571.536
89393970,135,Services,42532.98
96464132,139,Online Products,42285.6
80707184,134,Services,42228.48
28282143,137,Services,42143.136
28282143,136,Services,42143.136
28282143,135,Services,42143.136
25757967,141,Services,42134.4
86666127,136,Support,42126
68989111,136,Online Products,42036.036
25757967,135,Support,42018.9
12929521,141,Services,41974.8
91111603,143,Online Products,41963.88
89393970,142,Services,41937
37878111,143,Online Products,41931.12
34343132,138,Online Products,41914.32
54949520,137,Support,41828.976
25757967,135,Services,41813.268
87373132,138,Support,41731.2
74848132,132,Support,41675.76
41111143,139,Online Products,41670.72
25757967,143,Support,41669.88
68989111,135,Online Products,41539.092
37272619,141,Online Products,41508.6
86666127,135,Support,41346.312
12929521,141,Support,41296.92
18080129,140,Online Products,41254.08
2020106,137,Online Products,41146.392
28282143,137,Online Products,41142.108
28282143,136,Online Products,41142.108
28282143,135,Online Products,41142.108
18080129,141,Online Products,41087.76
22626619,142,Online Products,41045.76
86666127,143,Support,41002.92
70404109,137,Support,40990.74
28282143,140,Support,40825.68
14040147,138,Online Products,40789.56
80404108,142,Online Products,40724.04
30303520,132,Online Products,40634.16
66363165,134,Online Products,40538.4
28686156,138,Online Products,40397.28
80707184,132,Online Products,40383.84
90404604,137,Online Products,40345.284
95555108,137,Online Products,40221.048
81010132,139,Support,40119.24
41313520,132,Services,40115.88
80707184,133,Services,40007.52
34343132,139,Online Products,39784.92
66363165,133,Online Products,39764.76
70404109,141,Services,39740.4
68989111,143,Online Products,39681.6
91111603,137,Services,39565.596
84848124,137,Online Products,39561.312
25757967,140,Services,39556.44
84343952,132,Services,39474.96
84949133,134,Online Products,39437.16
84646844,143,Services,39354
81010132,141,Support,39344.76
41111143,138,Online Products,39291
37272619,140,Online Products,39288.48
82828155,137,Online Products,39232.872
8686522,132,Support,39125.52
12929521,140,Services,39069.24
12727521,134,Support,38970.12
12929521,140,Support,38954.16
68888108,140,Online Products,38936.52
84646844,137,Services,38891.58
71414953,132,Online Products,38871.84
14040147,139,Online Products,38773.56
84949133,133,Online Products,38719.8
19292522,143,Services,38703.84
37878111,142,Online Products,38656.8
84343952,133,Online Products,38589.6
9797210,140,Online Products,38439.24
28686156,139,Online Products,38329.2
89393970,136,Support,38270.4
84343952,134,Online Products,38183.88
70404109,140,Services,38135.16
22525115,132,Support,38066.28
12727521,133,Support,38050.32
95353119,139,Services,38022.6
63636160,139,Services,37990.68
58888977,136,Online Products,37859.136
68888108,141,Online Products,37771.44
4545136,134,Online Products,37722.72
81010132,138,Support,37709.28
89393970,141,Services,37688.28
9797210,141,Online Products,37627.8
89393970,135,Support,37560.684
25757967,142,Support,37521.12
58888977,135,Online Products,37410.744
18080129,138,Online Products,37365.72
89393970,143,Support,37249.8
54949520,136,Support,37145.136
97878594,141,Support,37100.28
4545136,133,Online Products,37053.24
80707184,132,Services,36995.28
84646844,142,Services,36938.16
86666127,142,Support,36920.52
28282143,141,Support,36874.32
58585974,137,Services,36838.116
74848132,134,Services,36730.68
38282521,137,Online Products,36668.184
2020106,136,Online Products,36619.632
18080129,139,Online Products,36559.32
54949520,135,Support,36456.84
22626619,140,Online Products,36403.08
70404109,136,Support,36399.72
38787160,137,Online Products,36328.32
2020106,135,Online Products,36312.612
80404108,140,Online Products,36283.8
89393970,140,Services,36166.2
97878594,134,Services,36154.44
54949520,143,Support,36154.44
19292522,142,Services,36101.52
69393112,134,Services,35913.36
90404604,136,Online Products,35832.804
61212520,140,Online Products,35763
58888977,143,Online Products,35742
70404109,135,Support,35725.704
91111603,142,Online Products,35710.08
95555108,136,Online Products,35709.996
22626619,141,Online Products,35632.8
41515165,137,Online Products,35604.324
91111603,136,Services,35574.336
27575845,139,Services,35439.6
70404109,143,Support,35429.52
38686957,141,Support,35424.48
68989111,142,Online Products,35423.64
95353119,138,Services,35269.08
63636160,138,Services,35239.68
8383524,139,Online Products,35211.12
90404604,135,Online Products,35194.488
80404108,141,Online Products,35144.76
84848124,136,Online Products,35124.516
91111603,143,Services,35114.52
95555108,135,Online Products,35060.256
97878594,140,Support,34995.24
37878111,140,Online Products,34971.72
78787111,137,Online Products,34948.872
78787111,136,Online Products,34948.872
78787111,135,Online Products,34948.872
82828155,136,Online Products,34850.34
37878111,141,Online Products,34830.6
74848132,133,Services,34799.52
90404604,143,Online Products,34767.6
68888108,138,Online Products,34755
26565108,137,Support,34754.664
95555108,143,Online Products,34750.8
98585975,137,Online Products,34703.256
81010132,141,Services,34688.64
66363165,132,Online Products,34539.96
84848124,135,Online Products,34484.772
39494140,137,Online Products,34434.792
79292522,139,Support,34432.44
19292522,137,Online Products,34380.528
